step,LLM (Monolithic),HRM (Static),"ARH (Ours, Principled)"
7830,22.5,72.33191361973815,92.73755099846522
7831,22.5,72.3639587442338,91.36419856818841
7832,22.5,72.39597952075007,91.3837224693179
7833,22.5,72.42797587908504,91.4211769508213
7834,22.5,72.45994774929328,91.32630432062858
7835,22.5,72.4918950616862,92.13405029454077
7836,22.5,72.52381774683253,91.18767423974259
7837,22.5,72.55571573555873,92.08764995707092
7838,22.5,72.58758895894938,91.82911100720045
7839,22.5,72.61943734834753,91.55530915230575
7840,22.5,72.65126083535523,92.52452201482464
7841,22.5,72.68305935183375,92.22343107752928
7842,22.5,72.71483282990411,92.56765988754596
7843,22.5,72.74658120194742,91.54986294224267
7844,22.5,72.77830440060521,91.59371390184158
7845,22.5,72.81000235877983,91.01775640016332
7846,22.5,72.84167500963483,91.83858843026897
7847,22.5,72.87332228659535,91.89676936030968
7848,22.5,72.90494412334833,91.85895720728975
7849,22.5,72.93654045384304,91.55194960415672
7850,22.5,72.96811121229132,92.45207013423787
7851,22.5,72.99965633316793,91.27653477618577
7852,22.5,73.03117575121091,91.72937704904996
7853,22.5,73.06266940142189,92.06403451956692
7854,22.5,73.0941372190664,92.1569678115892
7855,22.5,73.12557913967419,91.43465712975254
7856,22.5,73.15699509903959,91.97594171575612
7857,22.5,73.18838503322173,91.72166053358555
7858,22.5,73.21974887854495,91.71697054631969
7859,22.5,73.25108657159895,92.05028254783774
7860,22.5,73.28239804923925,91.71749893332901
7861,22.5,73.31368324858732,92.19562306218221
7862,22.5,73.34494210703097,92.29888078196348
7863,22.5,73.37617456222459,91.60436743154727
7864,22.5,73.40738055208936,91.8463106753149
7865,22.5,73.43856001481363,91.95440922350824
7866,22.5,73.46971288885307,91.61566602041042
7867,22.5,73.500839112931,91.92488389936814
7868,22.5,73.5319386260386,91.81218010928562
7869,22.5,73.56301136743511,91.41509887093947
7870,22.5,73.59405727664821,91.31617788732592
7871,22.5,73.6250762934741,92.10117871705305
7872,22.5,73.65606835797777,91.97355212052278
7873,22.5,73.68703341049333,92.57469623744574
7874,22.5,73.71797139162402,91.71012806287422
7875,22.5,73.74888224224262,91.5220882069169
7876,22.5,73.77976590349155,91.14909619221672
7877,22.5,73.81062231678311,91.32182055159159
7878,22.5,73.84145142379964,91.4493016387151
7879,22.5,73.87225316649376,91.80029628105508
7880,22.5,73.90302748708851,91.2564474568116
7881,22.5,73.93377432807755,92.42940324357917
7882,22.5,73.96449363222534,92.03066862060267
7883,22.5,73.99518534256734,92.01187904382442
7884,22.5,74.02584940241007,91.1120987387528
7885,22.5,74.05648575533144,91.47097326695076
7886,22.5,74.0870943451807,91.66355352224913
7887,22.5,74.11767511607883,91.61064301678908
7888,22.5,74.14822801241839,91.54888026566347
7889,22.5,74.17875297886397,92.05239473911894
7890,22.5,74.20924996035208,91.74798988111485
7891,22.5,74.23971890209147,91.76333939310292
7892,22.5,74.27015974956306,91.38962510623256
7893,22.5,74.30057244852026,92.12662826712655
7894,22.5,74.3309569449889,92.12561879412189
7895,22.5,74.36131318526748,90.6598966688793
7896,22.5,74.3916411159272,91.59412765781578
7897,22.5,74.42194068381212,91.89194795013871
7898,22.5,74.45221183603915,92.07217339351716
7899,22.5,74.4824545199983,91.96076938865359
7900,22.5,74.51266868335259,92.57879824478539
7901,22.5,74.5428542740382,92.3769398572803
7902,22.5,74.57301124026463,91.61376355126691
7903,22.5,74.60313953051468,90.45300162237562
7904,22.5,74.63323909354446,91.76455843408542
7905,22.5,74.66330987838361,92.36938215373698
7906,22.5,74.69335183433525,91.65628912129073
7907,22.5,74.72336491097597,91.84397056323031
7908,22.5,74.75334905815605,91.14431104829353
7909,22.5,74.78330422599933,91.86410249574102
7910,22.5,74.8132303649034,91.94645665725139
7911,22.5,74.84312742553948,91.67584215080264
7912,22.5,74.87299535885253,92.27018750809863
7913,22.5,74.90283411606129,91.63741387068586
7914,22.5,74.93264364865823,91.32491469100987
7915,22.5,74.96242390840962,92.70993142407121
7916,22.5,74.99217484735551,91.20629349699169
7917,22.5,75.02189641780973,93.18994747280115
7918,22.5,75.05158857235988,91.25790168731262
7919,22.5,75.08125126386736,91.57173444293946
7920,22.5,75.11088444546735,91.79929196601066
7921,22.5,75.14048807056874,91.32038559129514
7922,22.5,75.17006209285415,92.579763200878
7923,22.5,75.19960646627993,92.10304035300287
7924,22.5,75.2291211450761,91.6276643095908
7925,22.5,75.25860608374626,91.30105352288119
7926,22.5,75.2880612370677,92.81753494828409
7927,22.5,75.31748656009117,92.8197736312354
7928,22.5,75.34688200814095,91.64818717186417
7929,22.5,75.37624753681482,91.29091160054928
7930,22.5,75.40558310198386,92.23234299595744
7931,22.5,75.43488865979259,92.9180971246789
7932,22.5,75.46416416665866,92.47570967525726
7933,22.5,75.49340957927305,91.82663314452279
7934,22.5,75.5226248545997,91.15855868643563
7935,22.5,75.55180994987569,91.96851565975146
7936,22.5,75.58096482261102,92.39572706837696
7937,22.5,75.61008943058854,91.3838330721879
7938,22.5,75.63918373186385,91.55436845584117
7939,22.5,75.66824768476523,91.97053809620772
7940,22.5,75.6972812478935,91.60147685984097
7941,22.5,75.72628438012197,91.86589995877881
7942,22.5,75.75525704059623,92.6369408885284
7943,22.5,75.78419918873415,91.91907370998057
7944,22.5,75.81311078422567,92.62492067370219
7945,22.5,75.84199178703273,91.95020843042887
7946,22.5,75.8708421573891,92.18080216576197
7947,22.5,75.89966185580028,92.13357851592704
7948,22.5,75.92845084304331,90.8161869203485
7949,22.5,75.9572090801667,91.0447147449042
7950,22.5,75.98593652849027,91.23787876322595
7951,22.5,76.01463314960492,91.92479337085436
7952,22.5,76.04329890537254,92.78065472820305
7953,22.5,76.0719337579259,92.3584992412591
7954,22.5,76.10053766966834,91.23404069931439
7955,22.5,76.12911060327377,91.15077286848235
7956,22.5,76.15765252168637,92.30319038708222
7957,22.5,76.18616338812049,91.22762269506455
7958,22.5,76.21464316606045,91.91435061994478
7959,22.5,76.24309181926031,92.35235866134452
7960,22.5,76.27150931174373,91.51385219543037
7961,22.5,76.29989560780379,91.34606479293828
7962,22.5,76.32825067200278,92.06005195440233
7963,22.5,76.35657446917196,93.04253901242093
7964,22.5,76.38486696441137,91.20114813827792
7965,22.5,76.4131281230897,91.09086867264844
7966,22.5,76.44135791084398,91.66330456088296
7967,22.5,76.46955629357937,91.51562536321471
7968,22.5,76.49772323746902,91.5078540705959
7969,22.5,76.52585870895373,90.11115056247829
7970,22.5,76.55396267474185,91.86422374580414
7971,22.5,76.58203510180897,92.99847499534259
7972,22.5,76.61007595739764,91.9839699539521
7973,22.5,76.63808520901725,92.05614556270623
7974,22.5,76.66606282444369,91.88229875059912
7975,22.5,76.69400877171911,91.63782075517894
7976,22.5,76.72192301915176,91.37607929571121
7977,22.5,76.74980553531562,91.38697706131948
7978,22.5,76.77765628905019,91.8102240991683
7979,22.5,76.80547524946022,91.83829959347536
7980,22.5,76.83326238591546,91.70922152711985
7981,22.5,76.86101766805037,92.34998567025923
7982,22.5,76.88874106576387,91.35820597145138
7983,22.5,76.916432549219,92.15602327981382
7984,22.5,76.94409208884275,91.80332184731155
7985,22.5,76.97171965532564,91.47667032848787
7986,22.5,76.99931521962154,90.95438407850523
7987,22.5,77.02687875294731,91.8040610154033
7988,22.5,77.05441022678255,90.8654238104881
7989,22.5,77.0819096128693,92.44270924789423
7990,22.5,77.10937688321167,91.34310416814058
7991,22.5,77.13681201007557,91.54895327968016
7992,22.5,77.16421496598849,92.02957082762602
7993,22.5,77.19158572373905,92.5932337529726
7994,22.5,77.21892425637671,91.99113826145256
7995,22.5,77.24623053721156,91.26879588131258
7996,22.5,77.27350453981381,91.71019620349156
7997,22.5,77.30074623801369,91.69104903368896
7998,22.5,77.32795560590085,91.49492416119274
7999,22.5,77.35513261782431,91.70310028829196
8000,22.5,77.38227724839189,91.02153481913645
8001,22.5,77.40938947246997,91.35008527930577
8002,22.5,77.43646926518316,90.9534465874914
8003,22.5,77.46351660191394,91.65321479676811
8004,22.5,77.49053145830227,92.273748585156
8005,22.5,77.51751381024528,93.11038639549211
8006,22.5,77.54446363389685,92.3305339260609
8007,22.5,77.57138090566737,91.0852442109188
8008,22.5,77.59826560222322,91.79056799153142
8009,22.5,77.62511770048656,91.83457212932484
8010,22.5,77.65193717763479,91.1602508914524
8011,22.5,77.67872401110036,91.88093853816729
8012,22.5,77.70547817857023,92.47898234359843
8013,22.5,77.7321996579856,91.46241964073366
8014,22.5,77.75888842754145,92.34548050561267
8015,22.5,77.78554446568626,91.6014466385701
8016,22.5,77.81216775112145,91.12007168624825
8017,22.5,77.83875826280119,91.87878859989088
8018,22.5,77.86531597993185,92.15056682012055
8019,22.5,77.89184088197163,91.7385963712553
8020,22.5,77.91833294863025,92.41408895134539
8021,22.5,77.94479215986846,90.86861970554385
8022,22.5,77.97121849589757,91.33170832080279
8023,22.5,77.99761193717924,92.14567690204775
8024,22.5,78.0239724644249,92.71464251499745
8025,22.5,78.05030005859538,91.66311947059391
8026,22.5,78.07659470090046,91.17230701076826
8027,22.5,78.10285637279853,91.71162314630926
8028,22.5,78.12908505599611,91.05753149630962
8029,22.5,78.15528073244741,92.39649703909498
8030,22.5,78.18144338435391,91.96937081549278
8031,22.5,78.207572994164,91.58757164107243
8032,22.5,78.23366954457242,91.8498848326796
8033,22.5,78.25973301851988,91.16167593255258
8034,22.5,78.28576339919263,91.89970753855428
8035,22.5,78.31176067002204,91.66036855011203
8036,22.5,78.33772481468407,91.36553999084931
8037,22.5,78.36365581709893,91.62931988202541
8038,22.5,78.3895536614305,93.32168624206956
8039,22.5,78.41541833208598,91.99295076953533
8040,22.5,78.4412498137154,93.26481212274
8041,22.5,78.46704809121115,92.07757887027549
8042,22.5,78.49281314970754,91.87210682979654
8043,22.5,78.5185449745803,91.39731295889027
8044,22.5,78.54424355144612,92.92397294398789
8045,22.5,78.56990886616224,92.03020603201645
8046,22.5,78.5955409048259,91.31062757965645
8047,22.5,78.62113965377387,92.88166938712234
8048,22.5,78.64670509958208,93.05112834984699
8049,22.5,78.67223722906496,91.40075400225741
8050,22.5,78.69773602927515,92.1659646522892
8051,22.5,78.72320148750285,92.09965537997618
8052,22.5,78.74863359127545,91.77062694565282
8053,22.5,78.77403232835698,91.80761713180473
8054,22.5,78.79939768674765,92.07487366985087
8055,22.5,78.8247296546833,91.80885397586272
8056,22.5,78.850028220635,91.86592077970344
8057,22.5,78.87529337330847,91.99527679965976
8058,22.5,78.90052510164362,91.68056484202005
8059,22.5,78.92572339481401,91.93746859625314
8060,22.5,78.95088824222641,92.203591471287
8061,22.5,78.97601963352021,91.66661291509546
8062,22.5,79.00111755856699,91.98096071505708
8063,22.5,79.02618200746993,91.46350028630135
8064,22.5,79.0512129705634,92.11385397017614
8065,22.5,79.07621043841232,92.55688619628076
8066,22.5,79.1011744018117,91.15321334623037
8067,22.5,79.12610485178624,92.29653911830123
8068,22.5,79.15100177958954,92.00561773125885
8069,22.5,79.17586517670381,91.59113698092149
8070,22.5,79.20069503483927,92.15588179825066
8071,22.5,79.2254913459336,91.73198474596182
8072,22.5,79.25025410215142,90.97306656513354
8073,22.5,79.27498329588374,92.12316123396657
8074,22.5,79.29967891974754,92.24595375797716
8075,22.5,79.32434096658503,91.54107424529997
8076,22.5,79.34896942946328,92.76545833289728
8077,22.5,79.37356430167367,92.04523153417615
8078,22.5,79.39812557673125,92.04946133662318
8079,22.5,79.42265324837423,92.6173537336603
8080,22.5,79.44714731056354,92.05305236323791
8081,22.5,79.47160775748216,92.10799652076254
8082,22.5,79.4960345835346,92.23820282096419
8083,22.5,79.52042778334635,92.89093601125504
8084,22.5,79.54478735176342,92.09519781054804
8085,22.5,79.5691132838516,91.2571041918137
8086,22.5,79.59340557489611,92.41447134342418
8087,22.5,79.61766422040087,93.07565635710353
8088,22.5,79.64188921608806,93.1820742970048
8089,22.5,79.6660805578975,91.7817661475375
8090,22.5,79.69023824198612,91.73741826852579
8091,22.5,79.71436226472736,92.450824666382
8092,22.5,79.73845262271061,92.73650961401393
8093,22.5,79.76250931274069,91.95589161617653
8094,22.5,79.78653233183725,91.7843112973647
8095,22.5,79.81052167723418,92.91159086845647
8096,22.5,79.83447734637907,91.82827941541399
8097,22.5,79.85839933693265,91.71166927539262
8098,22.5,79.8822876467681,91.43904550649006
8099,22.5,79.90614227397069,91.95821296383532
8100,22.5,79.92996321683697,92.79327561692641
8101,22.5,79.9537504738744,91.87252761780744
8102,22.5,79.97750404380056,92.15656821097562
8103,22.5,80.00122392554277,91.74701242280001
8104,22.5,80.02491011823737,92.36107142489377
8105,22.5,80.0485626212292,92.12086903801351
8106,22.5,80.07218143407096,91.48210733717946
8107,22.5,80.09576655652268,91.80809318790688
8108,22.5,80.11931798855115,91.97349825524688
8109,22.5,80.14283573032924,91.15513275739366
8110,22.5,80.16631978223535,92.72942065887676
8111,22.5,80.1897701448529,91.09805795963105
8112,22.5,80.21318681896958,92.48431398586207
8113,22.5,80.23656980557688,92.19065972864915
8114,22.5,80.25991910586947,91.50627914844767
8115,22.5,80.28323472124457,91.5260088971748
8116,22.5,80.30651665330139,92.03229452083391
8117,22.5,80.32976490384047,91.41541424573605
8118,22.5,80.35297947486316,91.9550481682493
8119,22.5,80.37616036857095,91.62089189835059
8120,22.5,80.39930758736494,90.63092264238598
8121,22.5,80.42242113384518,92.20445523449966
8122,22.5,80.44550101081006,91.89817317119658
8123,22.5,80.46854722125572,91.34264501519712
8124,22.5,80.49155976837551,92.07961454779397
8125,22.5,80.51453865555925,92.08946757458662
8126,22.5,80.53748388639272,92.10178913788319
8127,22.5,80.56039546465703,92.36118113187986
8128,22.5,80.58327339432802,92.11674143187945
8129,22.5,80.60611767957559,92.06356486185746
8130,22.5,80.62892832476317,91.85496885171214
8131,22.5,80.65170533444703,91.37595525171592
8132,22.5,80.67444871337574,91.58674122278727
8133,22.5,80.6971584664895,91.66793273062201
8134,22.5,80.71983459891953,92.35878853459133
8135,22.5,80.74247711598753,91.82336080505598
8136,22.5,80.76508602320489,91.31719354087623
8137,22.5,80.78766132627229,92.66557883466338
8138,22.5,80.81020303107891,91.64382469818042
8139,22.5,80.83271114370191,93.34005079766817
8140,22.5,80.85518567040575,91.29498900710932
8141,22.5,80.87762661764157,90.62837400786454
8142,22.5,80.90003399204663,91.93824638571188
8143,22.5,80.92240780044366,91.66389520499882
8144,22.5,80.94474804984019,92.75192391992799
8145,22.5,80.96705474742797,92.30510654280806
8146,22.5,80.98932790058234,92.22760558930486
8147,22.5,81.01156751686162,91.30071594726515
8148,22.5,81.03377360400641,91.83592220789193
8149,22.5,81.05594616993912,91.77911063373169
8150,22.5,81.07808522276316,91.39793267867765
8151,22.5,81.10019077076242,92.08480558652852
8152,22.5,81.12226282240063,91.95295506621605
8153,22.5,81.1443013863207,91.44546826623538
8154,22.5,81.16630647134414,92.08607252453818
8155,22.5,81.1882780864704,91.70313003631333
8156,22.5,81.2102162408762,92.10908932246402
8157,22.5,81.23212094391502,92.71454380579777
8158,22.5,81.25399220511628,91.07025277044704
8159,22.5,81.27583003418493,92.67285832338537
8160,22.5,81.29763444100067,91.34652500758526
8161,22.5,81.31940543561734,92.52258528684206
8162,22.5,81.34114302826231,91.82281168626345
8163,22.5,81.36284722933587,91.67880134100957
8164,22.5,81.38451804941053,92.1195187419069
8165,22.5,81.40615549923044,91.3106514717005
8166,22.5,81.42775958971077,91.68523689944247
8167,22.5,81.44933033193698,92.53848076465385
8168,22.5,81.47086773716434,92.46078989551921
8169,22.5,81.49237181681714,92.10565542014635
8170,22.5,81.51384258248815,91.29982193206499
8171,22.5,81.53528004593795,92.25817125408142
8172,22.5,81.55668421909432,91.17358521045853
8173,22.5,81.57805511405158,90.89568610206476
8174,22.5,81.59939274306993,92.19185452373434
8175,22.5,81.6206971185749,91.70030701605296
8176,22.5,81.64196825315662,91.7686688904757
8177,22.5,81.66320615956921,91.42769921988766
8178,22.5,81.68441085073022,92.05474366872625
8179,22.5,81.70558233971985,91.80358338813133
8180,22.5,81.72672063978048,91.85112500955726
8181,22.5,81.74782576431583,92.43469927053232
8182,22.5,81.76889772689057,93.02587354927603
8183,22.5,81.78993654122945,92.07472248231439
8184,22.5,81.81094222121679,92.5781968080914
8185,22.5,81.83191478089586,92.11620431264404
8186,22.5,81.85285423446811,91.72269395978216
8187,22.5,81.87376059629275,91.68132490243342
8188,22.5,81.89463388088588,92.64547596869414
8189,22.5,81.91547410291997,92.15726926290994
8190,22.5,81.93628127722326,91.91198877118659
8191,22.5,81.95705541877905,92.14735681379317
8192,22.5,81.97779654272505,91.9955387153481
8193,22.5,81.99850466435282,92.21751340220177
8194,22.5,82.01917979910709,91.2911736007184
8195,22.5,82.03982196258508,91.74643529119935
8196,22.5,82.06043117053602,91.88394657064981
8197,22.5,82.08100743886023,91.61265394314587
8198,22.5,82.10155078360879,92.01348257095155
8199,22.5,82.12206122098272,92.02870310595343
8200,22.5,82.14253876733238,91.9420958963505
8201,22.5,82.16298343915687,91.94101288219143
8202,22.5,82.18339525310336,91.75870985819135
8203,22.5,82.20377422596644,92.7337312923767
8204,22.5,82.22412037468754,92.39521690951437
8205,22.5,82.24443371635425,92.27822797121868
